# 
#                 ----------------------------------------------------
#                 Data from a 3D direct N-body simulation. 
# 
#                 rows are i-particle; 
#                 coumns are :mass, tag, x ,y, z, vx, vy, vz, ax, ay, az
# 
#                 NTHU, Computational Physics 
# 
#                 ----------------------------------------------------
#                 Time = 0.0
1.000000000000000000e+00 2.000000000000000000e+00
1.988999999999999902e+30 5.972000000000000327e+24
5.988127409510295547e+04 -1.994371302330194855e+10
-4.456505749848739943e+05 1.484258194314994507e+11
0.000000000000000000e+00 0.000000000000000000e+00
8.860083195969781222e-02 -2.950888391959795263e+04
1.182067822775244997e-02 -3.936927159243043207e+03
0.000000000000000000e+00 0.000000000000000000e+00
-2.366595355976908331e-09 7.882046488677277004e-04
1.761276120265279165e-08 -5.866005028813864146e-03
0.000000000000000000e+00 0.000000000000000000e+00
