# 
#                 ----------------------------------------------------
#                 Data from a 3D direct N-body simulation. 
# 
#                 rows are i-particle; 
#                 coumns are :mass, tag, x ,y, z, vx, vy, vz, ax, ay, az
# 
#                 NTHU, Computational Physics 
# 
#                 ----------------------------------------------------
#                 Time = 0.0
1.000000000000000000e+00 2.000000000000000000e+00
1.988999999999999902e+30 5.972000000000000327e+24
-3.387938050086590229e+05 1.128367177096827087e+11
2.950769053642811486e+05 -9.827661834721176147e+10
0.000000000000000000e+00 0.000000000000000000e+00
-5.871411083674901721e-02 1.955498433595008100e+04
-6.749731167272392252e-02 2.248026673091897828e+04
0.000000000000000000e+00 0.000000000000000000e+00
1.342332879862790862e-08 -4.470696748236923507e-03
-1.169122416947696154e-08 3.893811934542811687e-03
0.000000000000000000e+00 0.000000000000000000e+00
