# 
#                 ----------------------------------------------------
#                 Data from a 3D direct N-body simulation. 
# 
#                 rows are i-particle; 
#                 coumns are :mass, tag, x ,y, z, vx, vy, vz, ax, ay, az
# 
#                 NTHU, Computational Physics 
# 
#                 ----------------------------------------------------
#                 Time = 0.0
1.000000000000000000e+00 2.000000000000000000e+00
1.988999999999999902e+30 5.972000000000000327e+24
-4.341036945060964208e+05 1.445800817770639648e+11
-1.154326743241046497e+05 3.844534313975959778e+10
0.000000000000000000e+00 0.000000000000000000e+00
2.297328314776154318e-02 -7.651349661905172979e+03
-8.647929485408165085e-02 2.880229696329010767e+04
0.000000000000000000e+00 0.000000000000000000e+00
1.720994177299854963e-08 -5.731844304503368528e-03
4.576301996414931627e-09 -1.524156843749045276e-03
0.000000000000000000e+00 0.000000000000000000e+00
