# 
#                 ----------------------------------------------------
#                 Data from a 3D direct N-body simulation. 
# 
#                 rows are i-particle; 
#                 coumns are :mass, tag, x ,y, z, vx, vy, vz, ax, ay, az
# 
#                 NTHU, Computational Physics 
# 
#                 ----------------------------------------------------
#                 Time = 0.0
1.000000000000000000e+00 2.000000000000000000e+00
1.988999999999999902e+30 5.972000000000000327e+24
1.277893312366293540e+05 -4.256078027958055115e+10
-4.311818514107806841e+05 1.436069495070399170e+11
0.000000000000000000e+00 0.000000000000000000e+00
8.571204206940419290e-02 -2.854676016008787701e+04
2.531801339593969455e-02 -8.432272043624230719e+03
0.000000000000000000e+00 0.000000000000000000e+00
-5.048259763961058447e-09 1.681344385552334831e-03
1.703364412633653030e-08 -5.673127623456690818e-03
0.000000000000000000e+00 0.000000000000000000e+00
