# 
#                 ----------------------------------------------------
#                 Data from a 3D direct N-body simulation. 
# 
#                 rows are i-particle; 
#                 coumns are :mass, tag, x ,y, z, vx, vy, vz, ax, ay, az
# 
#                 NTHU, Computational Physics 
# 
#                 ----------------------------------------------------
#                 Time = 0.0
1.000000000000000000e+00 2.000000000000000000e+00
1.988999999999999902e+30 5.972000000000000327e+24
2.499547392216401058e+05 -8.324848900064303589e+10
3.739977942847935483e+05 -1.245615560670547180e+11
0.000000000000000000e+00 0.000000000000000000e+00
-7.432569435341940256e-02 2.475448862507556987e+04
4.958979131399159079e-02 -1.651609091150850145e+04
0.000000000000000000e+00 0.000000000000000000e+00
-9.866750683174939430e-09 3.286163280113019516e-03
-1.476324475285614283e-08 4.916961455698403566e-03
0.000000000000000000e+00 0.000000000000000000e+00
