# 
#                 ----------------------------------------------------
#                 Data from a 3D direct N-body simulation. 
# 
#                 rows are i-particle; 
#                 coumns are :mass, tag, x ,y, z, vx, vy, vz, ax, ay, az
# 
#                 NTHU, Computational Physics 
# 
#                 ----------------------------------------------------
#                 Time = 0.0
1.000000000000000000e+00 2.000000000000000000e+00
1.988999999999999902e+30 5.972000000000000327e+24
4.131275749807739048e+05 -1.375938959539111938e+11
-1.783705267452883418e+05 5.940706257474547577e+10
0.000000000000000000e+00 0.000000000000000000e+00
3.543596109235691571e-02 -1.180209755738413514e+04
8.198948711684159174e-02 -2.730694740043497586e+04
0.000000000000000000e+00 0.000000000000000000e+00
-1.629110486636069410e-08 5.425821764767484526e-03
7.033790848772894754e-09 -2.342633958173022043e-03
0.000000000000000000e+00 0.000000000000000000e+00
