# 
#                 ----------------------------------------------------
#                 Data from a 3D direct N-body simulation. 
# 
#                 rows are i-particle; 
#                 coumns are :mass, tag, x ,y, z, vx, vy, vz, ax, ay, az
# 
#                 NTHU, Computational Physics 
# 
#                 ----------------------------------------------------
#                 Time = 0.0
1.000000000000000000e+00 2.000000000000000000e+00
1.988999999999999902e+30 5.972000000000000327e+24
4.449424461906787474e+05 -1.481899741247919312e+11
-6.740703773511416512e+04 2.245020061204687500e+10
0.000000000000000000e+00 0.000000000000000000e+00
1.339051717023683613e-02 -4.459768695847486924e+03
8.830408131549782880e-02 -2.941004985541275528e+04
0.000000000000000000e+00 0.000000000000000000e+00
-1.754216420617977892e-08 5.842492398876687233e-03
2.657569163663938555e-09 -8.851147130823130288e-04
0.000000000000000000e+00 0.000000000000000000e+00
