# 
#                 ----------------------------------------------------
#                 Data from a 3D direct N-body simulation. 
# 
#                 rows are i-particle; 
#                 coumns are :mass, tag, x ,y, z, vx, vy, vz, ax, ay, az
# 
#                 NTHU, Computational Physics 
# 
#                 ----------------------------------------------------
#                 Time = 0.0
1.000000000000000000e+00 2.000000000000000000e+00
1.988999999999999902e+30 5.972000000000000327e+24
-4.470644214151773485e+05 1.488967069984575806e+11
4.351009773430506175e+04 -1.449122310675230980e+10
0.000000000000000000e+00 0.000000000000000000e+00
-8.659569298713643004e-03 2.884106385656646580e+03
-8.906114777707058172e-02 2.966219406038073066e+04
0.000000000000000000e+00 0.000000000000000000e+00
1.772521556646862332e-08 -5.903458432971548688e-03
-1.725088879176063445e-09 5.745481883257183304e-04
0.000000000000000000e+00 0.000000000000000000e+00
