# 
#                 ----------------------------------------------------
#                 Data from a 3D direct N-body simulation. 
# 
#                 rows are i-particle; 
#                 coumns are :mass, tag, x ,y, z, vx, vy, vz, ax, ay, az
# 
#                 NTHU, Computational Physics 
# 
#                 ----------------------------------------------------
#                 Time = 0.0
1.000000000000000000e+00 2.000000000000000000e+00
1.988999999999999902e+30 5.972000000000000327e+24
-5.565581828097959078e+04 1.853640699277779388e+10
-4.460879745678285835e+05 1.485714972229423828e+11
0.000000000000000000e+00 0.000000000000000000e+00
8.870932635655806586e-02 -2.954501843991861097e+04
-1.115220773483307712e-02 3.714290218449958957e+03
0.000000000000000000e+00 0.000000000000000000e+00
2.201201799935176713e-09 -7.331196215792140560e-04
1.764289310402094338e-08 -5.876040586720973798e-03
0.000000000000000000e+00 0.000000000000000000e+00
