# 
#                 ----------------------------------------------------
#                 Data from a 3D direct N-body simulation. 
# 
#                 rows are i-particle; 
#                 coumns are :mass, tag, x ,y, z, vx, vy, vz, ax, ay, az
# 
#                 NTHU, Computational Physics 
# 
#                 ----------------------------------------------------
#                 Time = 0.0
1.000000000000000000e+00 2.000000000000000000e+00
1.988999999999999902e+30 5.972000000000000327e+24
8.275698213778555510e+04 -2.756256488145594788e+10
-4.419965158447484719e+05 1.472088194935039062e+11
0.000000000000000000e+00 0.000000000000000000e+00
8.787013665269473306e-02 -2.926552273982078623e+04
1.636786045434509770e-02 -5.451385539801114646e+03
0.000000000000000000e+00 0.000000000000000000e+00
-3.270205179051463363e-09 1.089155743659303479e-03
1.746582895968421364e-08 -5.817068620363680456e-03
0.000000000000000000e+00 0.000000000000000000e+00
