# 
#                 ----------------------------------------------------
#                 Data from a 3D direct N-body simulation. 
# 
#                 rows are i-particle; 
#                 coumns are :mass, tag, x ,y, z, vx, vy, vz, ax, ay, az
# 
#                 NTHU, Computational Physics 
# 
#                 ----------------------------------------------------
#                 Time = 0.0
0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01 1.100000000000000000e+01 1.200000000000000000e+01 1.300000000000000000e+01 1.400000000000000000e+01 1.500000000000000000e+01 1.600000000000000000e+01 1.700000000000000000e+01 1.800000000000000000e+01 1.900000000000000000e+01 2.000000000000000000e+01 2.100000000000000000e+01 2.200000000000000000e+01 2.300000000000000000e+01 2.400000000000000000e+01 2.500000000000000000e+01 2.600000000000000000e+01 2.700000000000000000e+01 2.800000000000000000e+01 2.900000000000000000e+01 3.000000000000000000e+01 3.100000000000000000e+01 3.200000000000000000e+01 3.300000000000000000e+01 3.400000000000000000e+01 3.500000000000000000e+01 3.600000000000000000e+01 3.700000000000000000e+01 3.800000000000000000e+01 3.900000000000000000e+01 4.000000000000000000e+01 4.100000000000000000e+01 4.200000000000000000e+01 4.300000000000000000e+01 4.400000000000000000e+01 4.500000000000000000e+01 4.600000000000000000e+01 4.700000000000000000e+01 4.800000000000000000e+01 4.900000000000000000e+01 5.000000000000000000e+01 5.100000000000000000e+01 5.200000000000000000e+01 5.300000000000000000e+01 5.400000000000000000e+01 5.500000000000000000e+01 5.600000000000000000e+01 5.700000000000000000e+01 5.800000000000000000e+01 5.900000000000000000e+01 6.000000000000000000e+01 6.100000000000000000e+01 6.200000000000000000e+01 6.300000000000000000e+01 6.400000000000000000e+01 6.500000000000000000e+01 6.600000000000000000e+01 6.700000000000000000e+01 6.800000000000000000e+01 6.900000000000000000e+01 7.000000000000000000e+01 7.100000000000000000e+01 7.200000000000000000e+01 7.300000000000000000e+01 7.400000000000000000e+01 7.500000000000000000e+01 7.600000000000000000e+01 7.700000000000000000e+01 7.800000000000000000e+01 7.900000000000000000e+01 8.000000000000000000e+01 8.100000000000000000e+01 8.200000000000000000e+01 8.300000000000000000e+01 8.400000000000000000e+01 8.500000000000000000e+01 8.600000000000000000e+01 8.700000000000000000e+01 8.800000000000000000e+01 8.900000000000000000e+01 9.000000000000000000e+01 9.100000000000000000e+01 9.200000000000000000e+01 9.300000000000000000e+01 9.400000000000000000e+01 9.500000000000000000e+01 9.600000000000000000e+01 9.700000000000000000e+01 9.800000000000000000e+01 9.900000000000000000e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.805672446928066610e-01 -1.698979062134461371e+00 7.030439620772268583e-01 7.810453244214912161e-01 2.434594508450647066e-01 2.615861225815053759e-01 -1.369500759831008718e+00 1.174930101985737441e+00 -4.802292461030964188e-01 6.844657404352044727e-01 -4.892153083110503120e-01 -3.570736945414730856e-01 2.667283748011387789e+00 -4.437280466318216376e-01 -7.495799265777627340e-01 1.835524283264498457e+00 4.949511164772201210e-01 1.255272837620897475e+00 9.729057106252299025e-01 -2.732370757238179237e+00 -1.326339147728849976e-01 9.395337327950217254e-01 -1.115525105396395211e-01 -1.623473908550837841e+00 -1.631500069702739308e-01 1.192937176360199691e+00 1.019895263896077320e-01 3.566610705051825869e-02 1.357764691678670976e+00 -2.302685547133029309e-02 -9.832842617604454771e-01 -1.030987497410327691e+00 -6.636711976259102030e-01 1.732161531213001482e-01 -1.572227441596665054e+00 6.166196420834847425e-01 1.145061745662629971e+00 7.898596146956564645e-01 5.118105810955386747e-01 -1.048721758627823242e+00 3.839375450869790818e-01 -5.148913458260748893e-02 1.552736880494825389e+00 -3.830757731183970227e-01 9.948618116786093202e-01 -2.194013751553288039e+00 5.962784125147861936e-01 -6.365634450045511150e-02 4.881507059327238052e-01 2.243807471001214027e-01 -3.498243303056165938e-03 2.443190881047009100e+00 1.313948280514044331e+00 1.638906117582817235e+00 8.638773153009370320e-01 1.486982377363680330e+00 -9.657528285550479596e-01 2.500856528918685484e+00 -2.086794246248092399e+00 6.077506836618675745e-01 -1.631300779690615155e+00 1.345189209398304775e-01 -5.651672287966682529e-01 -7.940730375551372511e-01 -3.826280336091163470e-01 6.909768701863399087e-01 2.812382893325938160e-01 -3.947166266931472212e-01 -1.687885790320485579e+00 -6.358196507507367645e-01 1.249372735002057588e+00 6.664594097079015178e-01 1.929538421164409767e+00 1.352470174518474844e+00 -1.093079580900721826e-01 1.215706165739367295e+00 -6.735253914256086327e-01 -1.143634659379696217e+00 -5.267021883927818227e-01 8.766482558915668077e-01 -4.345144420569632127e-01 -8.692338585000261020e-01 3.044607728224670018e-02 -1.395020693564183789e+00 2.860256505284916706e+00 -1.020985670896028097e+00 1.162923129188545346e+00 1.292328701606868968e+00 -4.129234852202213757e-01 4.519762854527324958e-01 1.612418443275459579e-01 -4.218201328424552865e-01 -5.421946823654221204e-01 -3.077349465786933358e+00 -1.237866522890178622e+00 -8.628782200830409366e-01 -7.248446271218733639e-01 -4.243069131230143426e-02 -6.950891126768385941e-01 -2.264845826680873531e-01
-8.150858162230640858e-01 1.102280030123050647e+00 -5.540062179798806996e-01 2.012805832554101226e-01 6.951979855871946723e-03 1.403640465100241874e+00 1.420368030116050617e+00 -5.338282683254823580e-01 -4.692237918922792517e-01 -1.402093216312695900e-01 -1.967917781456213433e+00 5.244295553344060501e-01 1.256607480241456631e+00 5.001955081755736776e-01 1.976680519336320163e+00 -1.119586913377592863e+00 -2.420935228992684152e-01 -1.856786517420528637e-01 -7.286221682053939386e-01 -1.874554661279031337e-02 -6.506881727826527850e-01 8.683915772789666532e-01 -6.486041317474380286e-01 -2.569614704236570374e-02 1.071336363677156456e+00 2.028332578124750540e+00 5.537549222573229235e-01 -8.325077892014334235e-01 1.232039097616507650e+00 -1.269862201807629543e+00 1.068322621468031253e+00 -2.135911758577963837e-01 -3.416752131287119354e-02 7.647357736098192582e-01 1.002840805557525083e+00 2.945396039419341250e-01 -5.632639210175137690e-01 -1.417503076945086926e-01 -9.687803803763377353e-01 -9.117396860673261383e-01 -1.026416060307860700e+00 -1.103037910793522425e+00 -6.426443559270977879e-01 1.148894780670304705e+00 -9.348514508261887013e-01 1.384165923647259211e-01 1.387525321498469077e+00 -5.360228572355045795e-01 -5.629987050268356885e-01 -8.673951634963758539e-02 7.869258172369279075e-03 4.033414480885240128e-01 2.670788368521409550e-01 1.126741182571773692e+00 7.989196286067173913e-02 -1.894196272851463858e-01 4.404891440758733623e-01 9.727637349952051871e-01 8.973012421471238120e-01 9.109080568100486053e-01 1.289523039331366694e-01 -6.724071757477281253e-01 4.829645831206927364e-01 -5.364660683923124784e-01 -3.767185735955596027e-01 2.124697563744060436e-01 1.512985937559421790e-01 6.554026792899012577e-01 -2.569069067578716448e-01 1.729805880413063379e-01 5.044043866541242371e-01 -8.975075984209266444e-01 5.927725736496354259e-01 -2.691494725369182328e-01 -2.580675938011526505e+00 7.712610582834807105e-02 -3.445943887751180545e-01 -1.238991306835504513e+00 1.409074681908461857e+00 6.229971618431442426e-01 -1.252730742860964086e-01 -6.767418773729876325e-01 -1.539065705789730010e-02 -4.443289832554905144e-02 6.315456614731698171e-01 2.865518394914381428e-01 7.636408833418797393e-01 4.759706756744963574e-01 1.136972819543010882e+00 -2.093580352755546770e+00 1.111168046351521443e+00 -1.505885512397902248e+00 -6.436790249356342253e-01 9.391746618168209104e-02 -5.540658627921832835e-01 -9.219193570233256141e-01 -7.820244340738451427e-01 2.855292409830582079e-01 -3.653405068703985403e-02 -5.114621918726531824e-01
4.746907104843229308e-01 1.362840550672782758e+00 -3.694375622549388449e-01 -8.117654305186596808e-01 -1.576965403154885426e+00 -1.903895847925799911e+00 -8.324343937286055040e-01 2.322978261434447689e-01 -3.427165150094231838e-01 -2.016877352709191662e+00 -1.355604498812301273e+00 -1.468343194760679093e+00 8.173903826004340623e-01 6.138691089769663378e-01 1.345273575333925553e+00 1.755504430509367442e+00 1.292836056886029483e-01 -5.567890806369915069e-01 8.733989337042913359e-01 -9.779096631882941981e-01 -5.329567490387563389e-01 1.627867325630784623e-01 -1.086414700672129197e+00 -4.921569834598579218e-01 -7.485313528898595026e-01 1.010312250875154694e-01 1.234601092380982923e+00 1.910420235969296221e-01 1.534218130874819730e+00 1.089857474703906648e-01 -5.525110383934475067e-01 1.371627367840257961e+00 1.074428363443503009e+00 -5.172367264872809178e-01 5.258442840009178720e-01 -2.258552810092001373e+00 2.630401981351397911e-01 -3.646325929320122228e-01 1.377787572996563625e+00 -2.926884009635265294e+00 -3.080385312254089181e-01 -1.016482149421618804e-02 6.692116748270962034e-01 5.719580938037301943e-01 1.114018433933370300e+00 1.907919051047403669e-01 9.642369618017267996e-01 -1.277871883475814041e+00 -6.408602501095701509e-01 -8.459265326495408743e-01 -2.374968523163974443e-01 8.552824523060956752e-01 -6.719524547018870253e-01 -7.675026091438017506e-01 -1.080971325959734664e+00 9.693054318181136553e-02 -1.291339275969354050e+00 -2.529772486177318536e-01 -7.093945774011252148e-01 -2.877197831545815543e+00 -8.758782879303907976e-01 -2.046677074827006670e+00 5.334343047239227253e-01 -5.468689099196006875e-01 1.045747623052727171e+00 -9.882935692340504286e-01 1.537302428103638707e+00 -7.988300915709179995e-01 2.628722645948259551e+00 7.647296850757381304e-01 -2.655898784006657243e-01 -8.213963156899957152e-01 7.306734535106806927e-01 7.472116058072695299e-01 3.237189506074186207e-01 -1.256895028468063114e+00 -2.305691619861276187e-01 -1.549980084012733794e+00 5.307934042873424518e-01 3.418499782675036069e+00 -1.279978904003534090e+00 1.897178108598278068e-01 -8.046085100415318880e-01 -6.646175775165281685e-01 -6.139121062388388506e-01 5.779290543323530871e-01 4.442293842192940323e-01 -5.280831690739504758e-01 3.990515758771047139e-01 1.422121059966912071e+00 -2.511660231169981827e+00 -7.264882956491798272e-01 5.777571912676544574e-01 -9.137547914180470243e-02 2.269397053037684575e+00 5.871351287305297539e-01 3.131795367280828524e-01 1.457129857030493802e+00 1.520211728033372900e+00 -1.460696134524409384e+00
-1.015449560110889937e+00 8.500594969871704265e-01 7.956899152226155625e-01 -2.387567938980206250e+00 1.136768078773767066e+00 1.556237620071242223e+00 1.580998684215009664e+00 -1.149615904499503349e+00 6.131056248006450105e-01 -4.544668952516557336e-01 -5.160305919433565425e-01 1.655174870433983703e+00 4.858268898281349335e-01 2.155865865355784727e+00 2.880587459341905632e-01 -7.593063727576474520e-01 -2.374479883412357051e+00 3.272960954841849235e-01 -6.484971031785188300e-01 2.183525967141013852e-02 4.055287683501367368e-01 1.871093198230755206e-01 -1.301571490600190506e+00 -1.425289771811900863e+00 5.582628222125186612e-01 9.316813237359562461e-01 4.591161785313581656e-01 -3.122485129460994546e-01 -6.729511622649955171e-01 -2.431181221029587447e-01 -4.380956661062886393e-01 -1.152892443100578534e-01 -9.974176020410948640e-01 -4.956863853896523731e-01 -4.543985484676640874e-01 1.735154043384385059e+00 -9.456947950899363686e-01 6.768074853598060603e-01 4.252509894172471494e-01 -8.364233778346656933e-01 -1.285051821218079704e+00 1.060437664199023189e+00 3.455849910426818106e-01 1.086662462239343485e+00 1.692639686768051543e+00 -7.786496479091975509e-01 -5.887477057497001454e-01 -1.865623912695423270e-01 -1.566053315808350277e+00 -9.002070181599465259e-01 8.101317946271573422e-01 8.823316553220418301e-01 -4.095990130998307666e-01 4.946614753046423181e-03 -1.631129560698482694e-05 1.646156423507799393e-01 -2.252277050201453579e-01 9.338209187577768688e-02 -8.125622872138973385e-01 4.112439975750006305e-01 8.691369000857276372e-01 2.550717725523264368e-01 3.480388314112081716e-01 -7.878428994721793366e-01 4.785556702354720748e-01 1.412638641521242189e+00 2.800426812263889786e-01 1.933922615655376820e+00 -1.829929138854760939e+00 2.784093277254097387e+00 7.248728431366247005e-01 1.029793510227474673e+00 1.822408183235660895e-01 1.232198557438346720e+00 7.045006979991718099e-01 -2.186552817127985548e+00 1.104260176532428639e-01 -8.995327630033747024e-01 -1.055417661697965137e+00 3.055619607171488616e-01 1.393393478982394740e+00 1.087886814354174447e+00 5.496254811604917023e-01 1.789282420409167962e+00 -1.102489499145623331e+00 -9.808912272617309469e-02 -7.380135972520336374e-01 -2.686740774801963938e-01 7.579827441494647600e-01 9.877377945184486752e-01 9.986122496906976176e-01 7.896579370716998447e-01 -6.578369172343296878e-01 -3.834645659144206853e-01 -9.668926497218870431e-01 -6.997263130415332100e-01 -3.195679774498152437e-01 -3.435618747849907173e+00 1.015966656810017854e-01 6.218372219566781212e-01
4.362991535506174356e-01 -1.184555216944039591e-01 -4.787136082797478487e-01 -1.513190251444362255e+00 1.832811362179918468e+00 2.107738861326686752e+00 1.275818451591750780e+00 1.664235904433773727e-01 8.223579836761102380e-01 -7.379718659404166381e-02 -8.958867698483270747e-02 -2.176429003257766670e+00 -7.628222379769841188e-01 1.816620869133712013e+00 -6.162338654474759370e-01 1.237148385705300946e+00 -1.010486541159039131e+00 -8.734207997525840206e-01 -1.905262608078453379e+00 -2.632901920340710689e+00 1.566536958683655500e+00 -1.063436568070367017e+00 -4.142208493779012679e-01 5.525503272830413204e-01 8.319669311709090298e-01 1.674907612012719316e-01 -1.320742128421424244e+00 1.662108873360060191e+00 2.131741382486792791e+00 -2.147429657835875361e+00 -1.181385396004208888e+00 9.647792160816508478e-01 -7.194089440765681909e-01 -1.860544372034799165e-01 1.951355736903363502e-01 -9.063985527007949461e-01 -1.075095160751143863e+00 -3.493559029198664012e-01 1.027608111650445410e+00 1.485940457774891588e+00 5.473617497927851794e-01 6.204039889486778758e-01 -6.788456634780940524e-01 -9.282715660307312433e-01 7.821621681521792602e-02 -7.643821062456677140e-01 5.098977619490919766e-01 5.673417594519339913e-01 -3.126902605743124397e+00 -1.021563270364993947e+00 -2.514134653715184520e+00 1.303019058488407156e+00 1.653884426120443063e+00 -8.865336351077738319e-01 -7.470603015352215992e-02 -2.187458880560960717e-01 -2.430568117118081517e-02 1.096954444501218928e+00 -3.084527114915580071e-01 2.500144210165266223e+00 5.727093710758419942e-03 -2.640927005535007588e+00 9.050264586336405070e-01 -1.259893190931185014e-01 1.076469709540832209e+00 -1.241525979200597263e+00 4.933056102919534669e-01 6.738207610796156377e-01 7.402100112197592674e-01 1.406614505185814767e+00 6.204520108412427959e-01 -1.335859696102000838e-01 -9.331060488249988127e-01 -9.152448158441009451e-02 -9.541444651913112418e-01 -3.986138881428736847e-01 4.764780896307726360e-02 -2.998182123073550587e-01 -7.665170802895717728e-01 2.116534575809117802e-01 -1.657299924092611176e+00 2.071693393971204333e+00 -9.027934360735766495e-01 -1.375867463161638771e+00 -2.259331462282331004e-01 -3.250298206714613558e-01 -1.786079239693874054e+00 -9.510117493759915330e-01 6.751245995638102126e-01 -2.587209792243868600e-01 9.939359612249458742e-01 -1.007218342879435014e+00 3.303113128260627696e-02 -1.670372894731801949e+00 -6.532993606589818647e-01 1.688068561164700832e+00 7.760982126240038026e-01 3.483279677072636388e-02 1.429752600904174442e-01 -1.944854092916412869e+00
-1.444857020013934346e+00 6.138209077930498747e-01 1.055890083295585091e+00 8.392091845182432230e-01 -7.461206661598510648e-01 3.110367089957452591e-01 1.882290135191615477e+00 1.727004019679447389e+00 -1.161435570800788408e+00 2.354314356688601007e-01 -7.792409245436296983e-01 -1.400960775845903949e+00 -4.766330325758868502e-01 1.100645956190123620e+00 8.336998366793966220e-01 5.216279686545122196e-02 1.605790491404541775e+00 -1.657990337565754313e+00 3.189063283274189142e-02 9.974370380234944822e-01 -4.764265981723208587e-01 -5.432885433674674580e-01 1.130863728599790230e+00 1.776286846539616437e+00 -3.903023470339402334e-01 -1.778392478120363052e-01 -1.316426238346661393e+00 9.973188464880627935e-01 -1.048030134155970572e+00 1.695767452377467066e+00 1.387867240180524209e-01 -6.360733953891395398e-01 6.097215020398700780e-01 7.373256225536266584e-01 7.068119149562237524e-01 5.024579269035577278e-01 -1.360397328055224397e+00 1.471694057684531209e+00 -4.148728631345597329e-01 7.637909695883553507e-01 7.736150736416684826e-01 -1.244160682549613206e+00 -5.234758132879423487e-01 -2.175150686911999642e+00 -2.180096416641915114e-01 1.848479862056626510e+00 -1.097013067504642780e+00 5.605806012214837875e-01 2.279812900864212066e-01 -5.390166857030302960e-01 -9.382426766973983590e-01 -6.139080020390418335e-01 -1.302806505951690674e+00 9.850262653546780767e-01 5.236090622657588733e-01 2.200303243340045456e-01 -1.377789393832605569e+00 -4.361393968245987907e-01 2.393893647215994847e+00 2.342173812708267799e-01 1.076454971928490212e-01 5.820663989826294939e-03 -7.521995350038451766e-01 2.538687418684562491e+00 -2.572711212487899246e-01 -9.319934589147209625e-01 1.023578251676617867e+00 -5.910989757966880198e-01 2.137066089292187332e+00 3.948687165940757415e-01 1.174058198790913110e+00 1.580152258004625221e+00 -6.458447780862445198e-01 -4.757805992774443160e-01 4.246150706205683023e-01 -1.516517629873058715e+00 3.752916897762131887e-01 -7.156963316163026390e-01 -1.018221151498324595e+00 9.360600402917141905e-01 2.600081401300289308e-01 2.629812951047137970e-01 -1.024030484543624775e+00 -1.807382240549837871e+00 -9.938537036258678903e-01 -5.706421043992677689e-01 1.159483045227478026e+00 1.217087082926776587e+00 2.531532775110051370e-01 7.951600397005647025e-01 4.238822627903374718e-01 1.305517774075124260e+00 8.126695748349461734e-01 1.521731115976296511e+00 -1.321646742570747324e-01 1.405817165575308891e+00 -4.242191348983893606e-01 3.514138107693617341e-01 -1.383789673674748144e+00 -1.201498752582492502e+00
-7.769494783308661390e-01 8.699649814505295842e-01 -1.484142966073632053e+00 -1.411764626757541219e+00 -1.673926957932883597e-01 -1.093478695441559012e-01 8.854213300855715563e-01 -2.231611411223805774e+01 -1.339020667347045612e-01 -8.314757686732553443e-01 2.486726192776707034e-01 4.878416264051477769e-01 -8.865106407215616047e-01 -3.807967842580825213e+00 3.007239588921485351e-01 -7.323954740822096188e-01 -3.482447110277027691e-01 -2.188092933266891027e+00 -4.821770916852238797e-01 1.029937553846733023e+00 2.905416491146597946e-01 -1.654782104058642178e-01 6.880813716592203422e-01 2.341050907127955494e+00 1.500609740463334785e-01 -4.359722485210740794e-01 -5.604622033245736379e-01 5.584760225153132668e-02 -5.679893751567252069e-01 -1.312810746026203124e-01 8.080301242813010543e-01 1.798411020762805235e+00 8.403564739687184870e-01 -3.239720565834816601e-01 1.184813662248874300e+00 -4.264431297306003343e-01 2.015783532727400029e+01 -9.099340921965076712e-01 -5.369571035473706504e-03 3.543580916432442773e-01 -8.299391415610698486e-01 7.703197470128410052e-01 -2.063520964186724260e+00 -8.491828534735981204e-01 -8.812949906352514073e-01 1.271901790119384312e+00 -3.510366292545304412e-01 -1.165295320918918520e+00 -2.934200253815191228e-01 -1.777967052854058760e+00 2.971571286152409064e-01 -1.321208743600342128e+00 -2.233393556014248382e+00 -1.035938904816013029e+00 -2.092266263712444285e+00 -2.158030126905927215e+00 1.212060759194183879e+00 -9.937932892865222190e-01 1.176562055585658406e+00 -3.847890482725170869e-01 1.788904075291443352e+00 -8.454837894561062495e-02 4.093755993901152301e+00 2.175516816360131500e+00 -2.127302566991803590e-01 1.670118761329729695e+00 -1.178364486108657960e+00 8.339404290729831581e-01 6.319100828717533203e-01 7.213655545571746597e-01 -1.073910561312856338e+00 -1.341127803118070005e+00 -9.197701904506425663e-01 -1.162400677457915643e+00 7.773051032153112383e-02 -2.166919269756334199e+00 2.209822434848677908e+00 8.856909454856076724e-01 1.174784862374786742e+00 -1.514784274692473620e-01 1.439298267486777583e+00 3.167502736165942689e+00 2.336157210930398076e+00 1.283771490411690919e-01 -1.172690625537264220e+00 2.168571512591937367e+00 -1.127563436931263263e+00 -1.623901631651153199e+00 4.767259119727159655e-01 -1.368608719239923499e-01 2.280129785666306086e-01 5.544886302946214762e-01 2.458619400828168655e-02 1.045177495814014090e+00 3.912049327615739203e-01 1.916180677736948779e+00 3.627062968204004118e-02 5.197247628420952337e-01 3.591618238980269773e-01 1.711791632230820204e+00
9.399975465893737336e-01 -5.957706367546571347e-01 1.370693700896882916e+00 -1.185206016731669809e+00 -3.914091308458248486e-01 -1.099858747106441825e+00 -1.244649268495676697e+00 -1.987078946525017997e+01 8.994891676399187075e-01 4.621401302972238945e-01 1.255603300761513053e+00 -1.033974968442632036e+00 -5.961794488289129390e-01 -1.644074724787964570e+00 -1.006167579123949940e+00 4.888961137494472475e-01 -2.477299312506744677e-01 1.015495334055404264e+00 3.394254309472223841e-01 9.320077805435153517e-02 1.341284360845232282e+00 -1.516886591707259146e+00 2.461518125903520371e+00 1.999707600708996447e-01 -2.048982697998015468e+00 -1.177215488670880994e+00 -1.375358210312301876e+00 4.178574880956315574e-01 -6.667051304177051829e-01 4.356310778422502139e+00 -1.144262645876110263e+00 6.111333798803453288e-01 6.890257149423213712e-02 -1.506592415643326133e+00 -8.451155878173722824e-01 -4.766489428604714917e-01 2.195730456217678395e+01 -3.500807426662831401e-01 8.867122291965675585e-01 2.780646271898736255e-01 2.203881851044034779e+00 7.742852572621417018e-01 1.139212789385392721e+00 -9.336360776682048890e-01 1.548450989125283117e+00 -1.374632610594456704e-02 -1.200517227728058467e+00 4.341841462213847924e-01 9.986033868950476844e-01 3.718099950571944756e-01 -8.237779164851930513e-01 2.564084050116000393e-02 3.939017464728696294e-01 -1.204682864661420272e+00 1.017698370570055078e+00 -1.783334154811134498e-01 -6.266900246028379584e-01 -6.178646335224702302e-01 -6.750696138757635856e-01 -3.483929103271475314e-01 -5.707629703529193410e-01 8.716575972263466143e-01 -6.579348139223130110e-01 1.110859970611551173e+00 9.619090799152146820e-01 -2.057296519425545700e+00 2.402530872933547057e-01 -9.769479385402736193e-01 -9.294435086675297344e-03 7.398981710382095123e-02 -1.334615137603932133e+00 2.176477520353228279e+00 -5.026596674402915577e-01 -5.856091173581663423e-01 1.141691389676756208e+00 2.386193527716069795e-02 -9.595361337051232509e-01 8.130784715242586058e-01 -3.164972191204439067e+00 -1.227712342763083858e-01 -4.003423470896815828e-01 -1.013809815543466747e-01 -1.375121869536263475e+00 4.311272791711459051e-01 -5.390048856488301177e-02 -4.342559265505211985e-01 -8.256296602540833529e-01 -2.188238047562037991e+00 -6.641377708703978255e-01 9.841944857685320791e-01 -6.598648842857355312e-01 1.723500444662025677e+00 4.259278153183729265e-01 6.690383426087804196e-03 4.243749605926754320e-01 2.128342751349839634e+00 2.148349599007429500e+00 -3.026378492551377031e-01 -1.930939454733229255e-01 7.494169648795799832e-01
